,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12
961,6181269813,156443487,2017-05-04 08:12:58,2017-05-04 08:18:14,Oui,,Non,,Autre (veuillez préciser),Non,Blanc,Je suis contre les deux,Macron,"Je pense que ce sera Macron parce que j'espère que la France n'est pas apte et en accord à accueillir le front national, c'est un parti politique extrémiste, et nous savons tous que les extrêmes sont les plus dangereux.",Non,"La plupart sont pour Le Pen car ils sont convaincus qu'elle va faire bouger les choses, sauf qu'ils n'ont pas compris que ce sera pire.",Non,Aucun candidat n'est une bonne personne pour la France actuellement.
962,6181261453,156443487,2017-05-04 08:04:29,2017-05-04 08:06:01,Oui,Melenchon,Oui,,Pas sûr,,Emmanuel Macron,,Macron,,Oui,,Oui,
963,6181256344,156443487,2017-05-04 07:58:05,2017-05-04 08:01:39,Oui,Dupont-Aignan,Oui,,Autre (veuillez préciser),Pas de candidat interressant,Blanc,Pas mon choix du tout,Le Pen,,Oui,,Non,
964,6181253210,156443487,2017-05-04 07:54:53,2017-05-04 07:59:35,Oui,Fillon,Oui,,Très sûr,,Marine Le Pen,,Macron,A cause de ce qui est arrivé à ma France les gens font voté pour lui,Oui,Les gens font voté pour macron puissent que Lepen sont programmé n'est pas très claire,Oui,Parce que la france ira très mal si Lepen passe
965,6181246093,156443487,2017-05-04 07:47:25,2017-05-04 07:48:14,Non,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
966,6181234502,156443487,2017-05-04 07:33:49,2017-05-04 07:43:25,Oui,Melenchon,Je ne sais pas,,Très sûr,,Marine Le Pen,,Le Pen,"Le pen, car d'une part les français ont envie de laisser la chance a une femme de gouverner, et d'autre part le pen reste réaliste sur ce quel va déployer pour améliorer l'état économique, le chômage, la violence, et l'apprentissage en France ",Non,"Non, car ils s'obstinent à croire que le pen est sans cœur, qu'elle veut renvoyer tout les étrangers sans raison. Et ils doutent aussi de la gouvernance d'une femme",Oui,Car tout ce qu'elle dit est réfléchis et organiser. Et réalisable avec les moyens qu'elle métra en place. Elle est crédible. 
967,6181234215,156443487,2017-05-04 07:34:09,2017-05-04 07:35:18,Non,Le Pen,Je ne sais pas,,Cela dépend du candidat,,Marine Le Pen,,,,,,,
968,6181224795,156443487,2017-05-04 07:20:10,2017-05-04 07:24:24,Non,Le Pen,Je ne sais pas,,Je ne sais pas,,Blanc,Peut etre,,,,,,
969,6181223763,156443487,2017-05-04 07:21:20,2017-05-04 07:22:52,Non,Macron,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,
970,6181219670,156443487,2017-05-04 07:16:52,2017-05-04 07:17:54,Non,,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,
971,6181207162,156443487,2017-05-04 07:00:48,2017-05-04 07:02:42,Non,Melenchon,Oui,,Très sûr,,Marine Le Pen,,,,,,,
972,6181206712,156443487,2017-05-04 06:58:27,2017-05-04 07:02:09,Non,Hamon,Oui,,Je ne sais pas,,Emmanuel Macron,,,,,,,
973,6181206164,156443487,2017-05-04 07:00:16,2017-05-04 07:04:38,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Marine Le Pen depuis des années on connaît sont parti extrême avec c'est passage qui font parfois le buzz ,   Femme de caractère , elle cherche les interret des propres français quelque soit sa religion l'unité de la partri et l'objectif principal ",Oui,,Oui,
974,6181204204,156443487,2017-05-04 06:57:55,2017-05-04 06:59:25,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
975,6181203394,156443487,2017-05-04 06:56:18,2017-05-04 07:02:05,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Par peur de Le Pen on vote pour Macron,Oui,La même raisonnement ,Oui,"Le choix est important, c'est la France entière qui va être chaotique, avec Macron  il y aura moins de chamboulement."
976,6181200269,156443487,2017-05-04 06:52:28,2017-05-04 06:55:02,Non,,Je ne sais pas,,Je ne sais pas,,Blanc,Rien a dire,,,,,,
977,6181192319,156443487,2017-05-04 06:42:11,2017-05-04 06:44:15,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Intuition,Oui,Intuition,Oui,Intuition 
978,6181188417,156443487,2017-05-04 06:36:28,2017-05-04 06:39:50,Oui,Melenchon,Oui,,Autre (veuillez préciser),Non ,Blanc,Inutile ,Le Pen,Psk les gens en on mare,Non,Psk cest des con,Oui,Psk je vote Mélanchon !
979,6181186424,156443487,2017-05-04 06:34:07,2017-05-04 06:37:16,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,"Les français sont des motons. Ils ne veulent plus d'Holande mais il vont élire sont ""fils spirituel """,Oui,,Oui,
980,6181185762,156443487,2017-05-04 06:33:04,2017-05-04 06:37:17,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Les programmes de Macron n'apportent rien à la France. A moins qu'il n'a pas assez expérience pour devenir président.  Le Pen a fait beaucoup de chose pour apporter la valeur française.,Oui,Nous avons tous discuté ensemble et nous sommes d'accord pour voter le pen et c'est comme ça...,Oui,"Elle remet la France en ordre, enfin j'espère mais en voyant leurs programmes, j'ai confiance en elle."
981,6181185171,156443487,2017-05-04 06:32:19,2017-05-04 06:34:48,Oui,Dupont-Aignan,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,Parce que les gens ont peur de le pen,Oui,
982,6181182485,156443487,2017-05-04 06:28:56,2017-05-04 06:30:15,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,
983,6181181233,156443487,2017-05-04 06:26:58,2017-05-04 06:27:57,Oui,Melenchon,Oui,,Je ne sais pas,,Emmanuel Macron,,,,,,,
984,6181180278,156443487,2017-05-04 06:25:04,2017-05-04 06:26:36,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
985,6181175282,156443487,2017-05-04 06:18:03,2017-05-04 06:21:22,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Elle a le meilleure programme et n est pas un pion des banques.  La France bleu marine !!!,Oui,Elle a le meilleure programme.  ,Oui,Car elle n aura pas peur de se mouillée si il faut . 
986,6181172883,156443487,2017-05-04 06:13:16,2017-05-04 06:21:51,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,"Je pense que Le Pen va gagner car tout est entrain de resortir de Macron, beaucoup de movaises choses sur lui.  Je pense aussi que les gens qui ont vôté Macron vont vôté Le Pen, pas tous, mais une partie car Le Pen depuis le début elle à raison.",Non,"Ils pensent que Le Pen est une raciste, une facho, car ils n'écoutent que les médias.",Oui,"Pour moi c'est la personnes parfaite pour la France actuellement.   Car la France est sous les attaques terroristes, Marine veut se débarrasser des terroristes, quelque chose aussi que je ne trouve pas normal, c'est que tout le monde venue d'un autre pays peuvent s'habiller en tenue religieuse et traditionnelle dans les lieux publics, alors que nous, Français, si on sort une croix on peut se faire arrêter part la police alors que les autres tout vas bien et que si on leurs dit quelque chose, on devient des raciste et donc Le Pen veut interdir cela."
987,6181172493,156443487,2017-05-04 06:13:50,2017-05-04 06:16:57,Oui,Le Pen,Oui,,Cela dépend du candidat,,Blanc,Ouai,Le Pen,,Non,Pas le même avis se qui est tout a fait normal ,Oui,Elle est ferme elle a de l'autorité 
988,6181171359,156443487,2017-05-04 06:12:01,2017-05-04 06:13:26,Non,Macron,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,,,,,,
989,6181165442,156443487,2017-05-04 06:03:42,2017-05-04 06:05:16,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Va tout changer ,Oui,,Oui,
990,6181164915,156443487,2017-05-04 06:00:05,2017-05-04 06:03:41,Non,,Non,,Très sûr,,Blanc,Abstention,,,,,,
991,6181163664,156443487,2017-05-04 06:01:08,2017-05-04 06:01:48,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,
992,6181162916,156443487,2017-05-04 05:59:59,2017-05-04 06:18:55,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Car les socialistes se sont des escrocs ça fait pas mal d'années qui sont au pouvoir il m'aurait a changé au contraire et donc plus aux autres qu'on français qui travaillent et qui ont construit la France donc je suis du même que Marine Le Pen donner le travail auX français c'est une priorité.  Quand on voit les manifestations de l'extrême gauche on voit clairement que c'est que des racailles qui tape je trouve ça inadmissible queneau Solde à mon CRS le gendarme notre police se font taper dessus sauf ont cramé car il protège le peuple,Oui,Nous sommes français nous sommes chrétienne catholique je pense que ça suffit on doit pas se plier a lislam nous respectons les religions et traditions quand nous allons dans les autres payson ne dois pas faire des efforts alors que que notre peuple se meurt je ne vois pas pourquoi on devrait accepter le halal dans les cantines la religion musulmane dans les écoles à sachant que la France est française et non musulmane s'ils sont pas contents qui retourne chez eux et qu'ils vivent leur religion comme ils l'entendent .la France un pays de liberté pour les français et non pour les émigrers qui viennent pour profiter et faire valoir leurs droits. Nous si nous allons au Maroc ou en Algérie on devrait se plier à leurs lois la femme devrait se voiler ne pas boire d'alcool de peur de se fair enfermer ou torturer. Je ne comprendrai toujours pas pourquoi on respecte leur pays Leroy leurs traditions au mot pour mot et que quand ils vont en France nous critiquent nous rabaisse plus bas que terre mais par contre ça leur dérange pas de prendre les allocations et notre prime de Noël alors qu'il ne le faite pas. Voilà tout le monde au même point d'égalité,Oui,"Car je partage ses convictions marine m'a ouvert les yeux on est une france forte faut pas se laisser faire  la France aux français et non aux immigrés quand les Algériens sont venus construire la France ainsi que les Marocains ils se plaignent encore au jour d'aujourd'hui mais faut savoir qu'ils ont été payé 3 4 fois plus que leur salaire là-bas pour faire notre salle travaille ,peut-être ils ont bien été contente acheter leur maison, de nourrir toute la famille et de ramener toute la famille en France , et ils se foutent de la gueule de la France cramé notre drapeau insulte notre religions "
993,6181155633,156443487,2017-05-04 05:47:35,2017-05-04 05:49:53,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Non,,Non,
994,6181143935,156443487,2017-05-04 05:28:07,2017-05-04 05:34:20,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Macron ses comme hollande on veut du changement  ralebole des mensonge ,Oui,Ils ont non marre que on ne nous mon et de la misère  on travaille  pour rien  ,Oui,Oui
995,6181142956,156443487,2017-05-04 05:25:07,2017-05-04 05:28:38,Oui,Melenchon,Non,,Je ne sais pas,,Emmanuel Macron,,,,,,,
996,6181124531,156443487,2017-05-04 04:57:08,2017-05-04 05:01:22,Oui,Le Pen,Oui,,Très sûr,,,,Macron,Le gouvernement choisira la personne qu'ils ont décidé a l'avance les votes sont truquer ,Oui,Les votes servait avant maintenant l'avis du peuple francais ne les interessent pas ,Oui,Oui car ca sera toujour moins pire que macron 
997,6181105981,156443487,2017-05-04 04:25:25,2017-05-04 04:29:25,Oui,Cheminade,Non,,Très sûr,,Marine Le Pen,,Macron,Car il ya jamais eu de femme au pouvoir ,Oui,Il pense comment moi ,Non,Cet tousse les meme il dise mai ne font rien 
998,6181105927,156443487,2017-05-04 04:25:49,2017-05-04 04:30:55,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Macron,Du point de vue du programme Mme Lepen est beaucoup plus concrète que Mr macron qui reste vague sur ces projet. ,Oui,Ma compagne pense quant à elle que Mr Macron est très mal placé pour devenir président en effet c'est l'homme qui nous a proposé les pir loi de ces dernière années.  Elle pense laisser une chance à Mme Le Pen pour voir si cela changerai.,Oui,Je pense éviter à la France le problème d'un homme qui souhaite imposé ces Los contre l'avis du peuple.
999,6181052229,156443487,2017-05-04 03:04:23,2017-05-04 03:05:15,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
1000,6181047483,156443487,2017-05-04 02:58:00,2017-05-04 02:58:36,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
1001,6181036438,156443487,2017-05-04 02:40:01,2017-05-04 02:44:19,Oui,Hamon,Oui,,Je ne sais pas,,Emmanuel Macron,,Macron,,Oui,,Non,
1002,6181034889,156443487,2017-05-04 02:39:59,2017-05-04 02:47:31,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,Je pense que marine Le Pen va remporté l'élection présidentielle 2017 face à Emmanuel Macron car elle va faire face à l'immigration et au terrorisme dans notre pays et cela est très important pour beaucoup de français ,Oui,Car moi et mes amis nous avons tous la même vision de la France actuelle et se que nous voulons pour notre France prochaine,Oui,Car marine Le Pen veut revenir à l'essentiel de notre pays la France 
1003,6181029200,156443487,2017-05-04 02:31:58,2017-05-04 02:33:46,Oui,Melenchon,Oui,,Je ne sais pas,,Marine Le Pen,,,,,,,
1004,6181027291,156443487,2017-05-04 02:29:58,2017-05-04 02:35:40,Oui,Melenchon,Oui,,Cela dépend du candidat,,Blanc,"Pas de vote contre , et pour montrer que le système de vote est bien dépassé depuis longtemp , ce n'est pas démocratique du tout , la solution serrais de faire plusieur tour et en accordant à chacun un numéro correspondant à la place qu'on lui accorde ce qui donnerais un vote bon unique et qui de partagerais leur classement hiérarchique plus justement. Merci",,,,,,
1005,6181027082,156443487,2017-05-04 02:27:47,2017-05-04 02:31:15,Non,Macron,Non,,Cela dépend du candidat,,Blanc,Wé ,,,,,,
1006,6181020989,156443487,2017-05-04 02:21:12,2017-05-04 02:26:01,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,,Oui,Oui du fait que Marine le Pen n'a pas de projet pour la France.,Oui,C'est le choix le bon choix n'existe pas entre les deux candidats.
1007,6181016997,156443487,2017-05-04 02:16:23,2017-05-04 02:24:21,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,"Parce que contrairement à Le Pen, Macron n'est pas sévère au point d'approcher du racisme, et il respecte la place de la France dans l'union européenne, donc dans le monde. ",Oui,Parce qu'on est tous de cette même avis là ensemble. ,Oui,"Parce que avec lui, la France restera ce qu'elle est et comme elle est. Alors qu'avec Marine, la France changera complètement (politique dure et sévère contre les étrangers, retrait de la France de l'union européenne...). "
1008,6181000939,156443487,2017-05-04 01:57:46,2017-05-04 02:00:21,Oui,Melenchon,Oui,,Très sûr,,Marine Le Pen,,Macron,Parce que la France et les surtout les Français ont peut de donner le pouvoir à un parti extrémiste donc leur seul solution reste macron,Oui,,Oui,
1009,6180992956,156443487,2017-05-04 01:48:41,2017-05-04 01:49:35,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,,,,,,
1010,6180989341,156443487,2017-05-04 01:44:02,2017-05-04 01:49:04,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,parce quel veut du changement au français sans pour autant nous mettre des batton dans les roues !! la vie est biien trop chere pourquoi voter macron et se laisser ruiner non merci . ,Oui,meme principe que moi quell change les choses,Oui,on a besoin de renouveaux 
1011,6180973512,156443487,2017-05-04 01:25:47,2017-05-04 01:29:10,Oui,Macron,Oui,,Très sûr,,Emmanuel Macron,,Macron,Le chou chou de la télévision.  Le FN ne passera pas le second tour ,Oui,La télévision fait penser ou fait croire cela ,Oui,Ne jamais partir dans l'extrême que ce soit vers la gauche ou la droite 
1012,6180826533,156443487,2017-05-03 22:51:15,2017-05-03 22:55:56,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,C'est marine Le Pen qui va remporter l'élection.    Pourquoi ? Parce-que marine pense à la France et ce mais à la place des français.,Oui,,Oui,"Oui marine Le Pen est mon bon choix, parce-que c'est une femme forte qui pensent à son pays "
1013,6180823417,156443487,2017-05-03 22:47:41,2017-05-03 23:20:04,Oui,Hamon,Oui,,Très sûr,,Blanc,Je veux être honnête avec mon choix ,Macron,"Je pense que les élections présidentielle vont être remporté par Emmanuel Macron car Marine le PEN fait parti d'une famille où les avis sont très négatifs sur ces personnalités, pansant qu'elle pourrait suivre et penser les idées que représente son père. Comme certains le disent "" tel père, telle fille "". C'est donc pour de multiples raisons que les français on peur de s'engager avec le FN : la peur du changement, d'un nouveau système, la tromperie ou bien des conséquences à venir en vu du programme de Marine le PEN. Les français veulent pouvoir s'identifier et trouver sa place dans la société. Or, chaque programme à de très bonnes idées comme des mauvaises d'après mon avis. Cependant les français aillant la peur d'un changement radical préféreront voté Emmanuel Macron representant les idées du système actuel avec des idées propre à celui-ci. Pour ma part et d après se que je constate, nous votons plus part dépit que par notre propre volonté. Certain veulent faire barrage à Marine le PEN en votant Macron. Es réellement l'envie des français ? L'avis des français?  Je pense que nos choix sont de plus en plus manipuler par les médias et la société. Chaque Français devrais avoir le droit de penser et faire ses propres choix sans aucunes influences extérieurs. Nous serons donc fixés ce Dimanche. ",Non,Mes amies ne pensent pas forcément la même chose que moi car nous sommes tous différent et nous n'avons pas les mêmes opinions et les mêmes idées. Malgré que nous sommes égaux par des valeurs commune nos choix peuvent être différent d'une personne à l'autre. Il faut donc respecter le choix de chacun malgré nos desaccords et nos opinions.,Non,"Pour ma part mon vote sera blanc car je ne m'étant pas retrouver globalement dans l'un des deux programmes, je préfère être hônnete avec mes opinions et moi même."
