,ID,ID collecteur,Date de début,Date de fin,Q1,Q3,Q4,Q4-text,Q5,Q5-text,Q6,Q6-text,Q7,Q8,Q9,Q10,Q11,Q12,Q8-en,Q10-en,Q12-en,Q4-en,Q5-en,Q6-en
316,6183199929,156443487,2017-05-05 09:04:01,2017-05-05 09:05:45,Oui,Melenchon,Je ne sais pas,,Je ne sais pas,,Emmanuel Macron,,Macron,,Oui,,Oui,,,,,,,
317,6183198286,156443487,2017-05-05 09:02:17,2017-05-05 09:12:55,Oui,Macron,Oui,,Pas sûr,,Emmanuel Macron,,Macron,"Il se trouve que Marine Le Pen, n'a pas vraiment de projet concret. Elle présente des idées qui soit ne peuvent pas être réalisés ou n'ont aucun sens, elle se contredit et elle attaque ses adversaires plutôt que de répondre aux questions qu'on lui pose.   Mâcon c'est différent, il a un projet et il a l'air de comprendre les français, il reste plus qu'à voir si il sera capable de tenir les promesses qu'il fait, de plus marine Le Pen pour moi et une personne qui veut renfermer la France sur elle-même alors que sans l'Europe je pense qu'on sera encore plus dans la misère qu'aujourd'hui. On a les pays voisins qui nous soutiennent et fermer les frontières ce serait comme dire ""rester chez vous"", après c'est mon point de vue et c'est pour ça que je préfère Macron même si on ne sait pas à quoi s'attendre exactement. ",Non,"Certains de mes amis pensent qu'il faudrait quitter l'Europe et revenir aux francs pour pouvoir remonter la pente, moi je pense l'inverse, la France est un pays en évolution, et je pense que revenir au francs ce serait effacer tout ce qu'on a pû construire ou créer ces 15 dernières années. ",Oui,,"It is that Marine Le Pen, has not really concrete project. It presents ideas that either cannot be achieved or have no sense, it is contradicted and attack his opponents rather than answer questions posed.   Mâcon is different, it has a project and he looks to understand the French, it remains to see if he will be able to keep the promises, Marine Le Pen more for me and a person who wants to contain France on itself and without Europe I think we will be even more in poverty today. It was neighbouring countries that support us and close the borders it would be like saying ""stay home"", after it is my point of view and that is why I prefer Macron even if you don't know what to expect exactly. ","Some of my friends think it should leave Europe and return to francs for power up the slope, I think the reverse, France is a country in evolution, and I think back to francs it would erase everything that has been able to build or create the past 15 years. ",,,,
318,6183197206,156443487,2017-05-05 09:00:08,2017-05-05 09:10:29,Oui,Arthaud,Oui,,Je ne sais pas,,Emmanuel Macron,,Macron,"Mr Macron représente une génération dynamique, qui entreprend. Ses concepts de libre activité et d'ouverture sur l'Europe, sont une clé pour relancer l'économie et l'activité française.",Non,"Ils ne partagent pas les même idéaux politiques. Pour eux, la nécessité est de relancer l'économie nationale par des entreprises locales, favoriser le travail au sein de la France.",Oui,Il va contre les éléphants de ce système politique.  Du sang neuf.,"Mr Macron represents a dynamic generation, which undertakes. His concepts of free activity and openness on Europe, are a key to revive the economy and the French activity.","They do not share the same political ideals. For them, the need is to revive the national economy by local businesses, promote work in France.",It goes against the elephants in this political system.  From new blood.,,,
319,6183195821,156443487,2017-05-05 08:59:04,2017-05-05 09:01:30,Oui,Melenchon,Oui,,Je ne sais pas,,Marine Le Pen,,Le Pen,,Non,,Non,,,,,,,
320,6183194575,156443487,2017-05-05 08:57:33,2017-05-05 09:03:34,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Trop de monde se focalise pour contre carré le FN sans écouter aucun des 2 programmes. Cette campagne a été n'importe quoi on a pas parler de ce que voulait faire les candidats mais on nous a formaté sur leur défaut et vie privé. ,Oui,Sur le principe on est d'accord. Les médias nous formate et ne laisse surtout pas choisir en notre âme et conscience. ,Oui,C'est la seule qui parle des vrais problèmes et qui nous montre les défauts de notre gouvernement actuel et passé.er surtout Marine le pen elle a un programme pour la défense du pays ,Too many people focus square against the FN without listening to any of the 2 programs. This campaign was anything we did not talk about what wanted to do the candidates but we were formatted on their default and private life. ,In principle we agree. The media formats and leaves especially not choose our soul and conscience. ,It is the only talking about real problems and shows us the flaws in our current government and passé.er especially Marine pen it has a programme for the defence of the country ,,,
321,6183193551,156443487,2017-05-05 08:56:18,2017-05-05 08:58:13,Non,Le Pen,Non,,Autre (veuillez préciser),Je suis perdu ,Blanc,Je suis perdu ,,,,,,,,,,,I'm lost ,I'm lost 
322,6183191516,156443487,2017-05-05 08:52:46,2017-05-05 08:59:12,Oui,Melenchon,Oui,,Autre (veuillez préciser),Je vote pas FN ni connard de Macron ,Blanc,Je vote pas pour deux tête de cons! ,Macron,Franchement les gens sont CON. Sa va être tendu mais j'espère de tout coeur que Marine passera pas !,Oui,,Oui,Sélectionner personne au jour d''aujourd'hui je pense qu'il y a rien de mieux..,Frankly people are CON. It will be tense but I hope with all my heart that Marine will not!,,Select person in the day I think there is nothing better ..,,I not vote FN or Macron asshole ,I not vote for two head of assholes! 
323,6183190617,156443487,2017-05-05 08:52:08,2017-05-05 08:54:22,Non,Le Pen,Autre (veuillez préciser),Je n' est pas pu,Pas sûr,,Marine Le Pen,,,,,,,,,,,I is not able to,,
324,6183186706,156443487,2017-05-05 08:49:09,2017-05-05 08:50:08,Oui,Melenchon,Oui,,Pas sûr,,Emmanuel Macron,,,,,,,,,,,,,
325,6183186295,156443487,2017-05-05 08:48:16,2017-05-05 08:50:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,,Oui,,Oui,,,,,,,
326,6183183925,156443487,2017-05-05 08:44:03,2017-05-05 08:50:24,Oui,Cheminade,Oui,,Autre (veuillez préciser),Non ni l'un ni l'autre ne devrait être président de notre belle France qui a bien décliné depuis quelque années,Blanc,Ni l'un ni l'autre n'en sont capable,Le Pen,Je pense que les gens en ont tellement marre qu'il ne font plus bagage au FN sa n'a jamais était avec la gauche ,Oui,Oui dans la majorité c'est ce que nous pensons mais je pense quand même qu'il vaudrait mieux que le Pen passe et pas rotshilde euh Macron pardon ,Non,Aucun des deux choix ne serait bon mais aucun citoyens n'as voulu mettre la révolution en marche donc rien ne changera malheureusement,I think people are so sick that he is more baggage in his FN never was with the left ,Yes in the majority that is what we believe but I still think it would be better if the Pen password and not rotshilde ah Macron forgiveness ,None of the two choices would be good but no citizens have wanted to put the revolution in motion therefore nothing will change unfortunately,,No neither the other should be president of our beautiful France has declined since some years,Neither one nor the other are able
327,6183183197,156443487,2017-05-05 08:44:38,2017-05-05 08:46:16,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
328,6183179231,156443487,2017-05-05 08:40:11,2017-05-05 08:42:19,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,Je pense que marine le Pen ne pourra pas tout faire car elle ne sera pas seule mais sa serait bien que la France redeviennent France. ,,,I think Marine Le Pen will not do everything because it will not alone but its would France become France. ,,,
329,6183176887,156443487,2017-05-05 08:37:03,2017-05-05 08:39:20,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,Macron,Comme sa,Non,Comme sa,Oui,Comme sa,As his,As his,As his,,,
330,6183176296,156443487,2017-05-05 08:36:56,2017-05-05 08:38:29,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
331,6183173383,156443487,2017-05-05 08:32:46,2017-05-05 08:34:17,Non,Hamon,Je ne sais pas,,Cela dépend du candidat,,Emmanuel Macron,,,,,,,,,,,,,
332,6183171824,156443487,2017-05-05 08:31:07,2017-05-05 08:35:11,Oui,Macron,Oui,,Très sûr,,Marine Le Pen,,Macron,Vue la France a peur du changement et de mètre une femme au pouvoir,Non,Vue il sont du FN et que de basse je suis de gauche mes la je change ,Oui,Vue faut la France chance et montré qu'on peut avanc,View France has fear of change and meter a woman in power,View are FN and low I am left I change my ,France must view chance and showed that we can #Advanced,,,
333,6183170867,156443487,2017-05-05 08:30:05,2017-05-05 08:36:07,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Macron,Car tout les médias assassiner la réputation de Marine Le Pen en la comparant à son père Jean Marie.Et ils sont tous en faveur de macron,Oui,La plupart de mes amis font parti des réseaux sociaux sur lesquels je suis inscrit et en ont marre des différents partis ayant été au pouvoir auparavant,Oui,Car on à jamais essayé l'extrême droite et Mme le Pen à vraiment l'air de se soucier des classes moyennes et de la France du bas,For all media assassinate the reputation of Marine Le Pen against his father Jean Marie.Et they are all in favour of macron,Most of my friends are from the social networks on which I am enrolled and have tired of the various parties that were in power before,Caron never tried the extreme right and Ms. Pen really seem to worry about middle class and France bottom,,,
334,6183169157,156443487,2017-05-05 08:28:30,2017-05-05 08:30:27,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,Vu les interviews à la télé ,Oui,Pour faire le tri ,Oui,Faire du tri ,Given the interviews on TV ,To make the sort ,To sort ,,,
335,6183167631,156443487,2017-05-05 08:25:39,2017-05-05 08:30:02,Oui,Le Pen,Oui,,Pas sûr,,Marine Le Pen,,Macron,Macron joue bien son jeux tous le monde va tomber dans,Oui,Il pense que le Pen et raciste pas du tous,Oui,Bien sûr ,Macron plays its games all the world will fall into,It think the Pen and racist not all,Of course ,,,
336,6183165825,156443487,2017-05-05 08:24:00,2017-05-05 08:37:05,Oui,Melenchon,Oui,,Pas sûr,,Marine Le Pen,,Macron,"Macron puisque le gouvernement actuel demande que les électeurs votent Macron, il est le favoris sur tous les médias même s'il représente le précédent quinquennat ou bien qu'il à des airs de Sarkozyste. Et enfin, les électeurs ont peur du changement que Le Pen pourrait apportait. Ils ont peur de son attitude et de son nom. ",Oui,Ils pensent que Marine Le Pen est dangereuse. Pour eux Macron est un choix par défaut et de sécurité pour notre avenir. Ils ont peur de l'inconnu que porte Marine Le Pen. Macron est un vote de raison.,Oui,"Marine Le Pen apporterait un véritable changement, un bouleversement de tout dont on ne connaît pas l'avenir et qui peut être serait bon en fin de quinquennat, mais c'est voté pour l'inconnu c'est peut être irresponsable, mais on ne peut pas juger sans avoir essayé.","Macron since the current government demand that voters vote Macron, it is the favorites on all media even if it represents the previous quinquennium or to air Sarkozyste. And finally, voters fear of change that Le Pen could bring. They are afraid of his attitude and his name. ",They think that Marine Le Pen is dangerous. For them Macron is a default choice and security for our future. They are afraid of the unknown that is Marine Le Pen. Macron is a vote of reason.,"Marine Le Pen would be a real change, a disruption of any of which we do not know the future and that can be would be good at the end of the quinquennium, but it is voted for the unknown is may be irresponsible, but we cannot judge without trying.",,,
337,6183163579,156443487,2017-05-05 08:21:12,2017-05-05 08:23:28,Oui,Melenchon,Oui,,Très sûr,,Blanc,Aucune confiance à c'est candidat,,,,,,,,,,,,No confidence is candidate
338,6183163161,156443487,2017-05-05 08:21:30,2017-05-05 08:22:19,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
339,6183162553,156443487,2017-05-05 08:20:19,2017-05-05 08:21:38,Oui,Melenchon,Oui,,Très sûr,,Emmanuel Macron,,,,,,,,,,,,,
340,6183151728,156443487,2017-05-05 08:07:31,2017-05-05 08:09:12,Non,Melenchon,Non,,Je ne sais pas,,Marine Le Pen,,,,,,,,,,,,,
341,6183149826,156443487,2017-05-05 08:05:45,2017-05-05 08:08:06,Oui,Le Pen,Oui,,Très sûr,,Marine Le Pen,,Le Pen,,Oui,,Oui,,,,,,,
342,6183147890,156443487,2017-05-05 08:03:21,2017-05-05 08:05:07,Oui,Macron,Oui,,Très sûr,,Marine Le Pen,,,,,,,,,,,,,
343,6183146272,156443487,2017-05-05 08:01:38,2017-05-05 08:06:32,Oui,Le Pen,Je ne sais pas,,Très sûr,,Marine Le Pen,,Macron,Je pence que ces Macron qui va gagner. Car la plupart des francais n comprenne pas que ces juste de l'arnaque et avec e qu'il nous dit qu'il faudrais qu'on soit d'accord pour le terrorisme à ça non on es en France on ne devrais pas accepter ceci ,Oui,Marine le Pen à de bonne  proposition​ pour les Français et on pence vraiment que ceci sera que meilleur pour notre si jolie pays ,Oui,Car marine le Pen et une personne beaucoup tros franche à notre avis dans ces propositions parfois dans l'exercer mes sont ossi que bonne pour remonter tous les Français ,I pence that these Macron will win. Because most French n not understand that these just scam and with e it says it agrees Marks for terrorism that we're not in France you should not accept this ,Marine Le Pen to good proposal for the French and pence really that this will be better for our country so pretty ,Because marine Pen and a person too much frank we believe in these proposals sometimes in the exercise my are ossi good for all the French back ,,,
